test_id,message_length,sha256_bits_changed,esha256_bits_changed
6304,47,124,134
6305,48,130,120
6306,49,127,132
6307,50,127,120
6308,51,118,129
6309,52,132,130
6310,53,124,125
6311,54,125,132
6312,55,124,125
6313,56,127,140
6314,57,126,138
6315,58,126,138
6316,59,121,121
6317,60,137,125
6318,61,139,136
6319,62,120,126
6320,63,129,136
6321,64,119,126
6322,65,118,137
6323,66,136,116
6324,67,128,135
6325,68,120,137
6326,69,127,144
6327,70,120,128
6328,71,121,128
6329,72,132,117
6330,73,127,135
6331,74,116,144
6332,75,129,136
6333,76,122,125
6334,77,120,132
6335,78,134,120
6336,79,126,130
6337,80,148,122
6338,81,125,126
6339,82,133,121
6340,83,139,136
6341,84,119,115
6342,85,114,121
6343,86,135,127
6344,87,128,136
6345,88,121,138
6346,89,122,120
6347,90,129,128
6348,91,139,126
6349,92,132,114
6350,93,135,132
6351,94,122,126
6352,95,122,126
6353,96,118,128
6354,97,134,111
6355,98,128,126
6356,99,123,122
6357,100,135,128
6358,101,129,124
6359,102,120,122
6360,103,138,125
6361,104,133,130
6362,105,128,157
6363,106,129,119
6364,107,133,125
6365,108,133,126
6366,109,138,130
6367,110,130,128
6368,111,130,130
6369,112,116,123
6370,113,127,117
6371,114,129,136
6372,115,127,117
6373,116,125,132
6374,117,126,120
6375,118,114,138
6376,119,113,122
6377,120,139,136
6378,121,122,123
6379,122,123,133
6380,123,139,116
6381,124,131,118
6382,125,147,131
6383,126,118,135
6384,127,131,125
6385,16,120,127
6386,17,124,130
6387,18,120,136
6388,19,127,111
6389,20,133,124
6390,21,147,129
6391,22,136,149
6392,23,127,132
6393,24,114,115
6394,25,136,124
6395,26,131,132
6396,27,112,136
6397,28,139,128
6398,29,124,144
6399,30,127,141
6400,31,128,131
6401,32,131,122
6402,33,122,139
6403,34,139,130
6404,35,133,123
6405,36,121,124
6406,37,129,127
6407,38,117,127
6408,39,144,146
6409,40,133,135
6410,41,118,131
6411,42,112,114
6412,43,119,146
6413,44,120,129
6414,45,122,130
6415,46,130,123
6416,47,119,138
6417,48,120,131
6418,49,135,120
6419,50,121,125
6420,51,141,126
6421,52,126,123
6422,53,126,126
6423,54,115,126
6424,55,127,126
6425,56,132,123
6426,57,128,131
6427,58,121,129
6428,59,121,130
6429,60,129,120
6430,61,129,128
6431,62,117,135
6432,63,126,114
6433,64,127,127
6434,65,139,126
6435,66,128,127
6436,67,135,139
6437,68,130,114
6438,69,132,119
6439,70,120,133
6440,71,131,119
6441,72,123,120
6442,73,128,134
6443,74,119,127
6444,75,114,127
6445,76,122,132
6446,77,128,123
6447,78,126,130
6448,79,130,142
6449,80,131,130
6450,81,128,135
6451,82,138,128
6452,83,122,120
6453,84,133,129
6454,85,117,113
6455,86,118,149
6456,87,122,129
6457,88,124,118
6458,89,133,127
6459,90,129,124
6460,91,134,118
6461,92,121,141
6462,93,122,133
6463,94,116,128
6464,95,128,120
6465,96,129,133
6466,97,126,128
6467,98,110,136
6468,99,123,120
6469,100,131,131
6470,101,129,139
6471,102,148,114
6472,103,129,130
6473,104,129,148
6474,105,118,124
6475,106,139,129
6476,107,136,117
6477,108,135,128
6478,109,130,124
6479,110,131,127
6480,111,138,130
6481,112,121,125
6482,113,135,132
6483,114,137,141
6484,115,119,133
6485,116,116,132
6486,117,144,125
6487,118,139,121
6488,119,127,138
6489,120,137,124
6490,121,115,125
6491,122,123,132
6492,123,136,135
6493,124,135,131
6494,125,141,125
6495,126,119,134
6496,127,126,129
6497,16,134,134
6498,17,123,135
6499,18,120,116
6500,19,132,121
6501,20,129,120
6502,21,121,115
6503,22,122,125
6504,23,122,125
6505,24,130,131
6506,25,132,129
6507,26,123,137
6508,27,126,120
6509,28,121,137
6510,29,130,123
6511,30,135,128
6512,31,134,137
6513,32,146,138
6514,33,136,122
6515,34,120,140
6516,35,144,119
6517,36,120,143
6518,37,126,140
6519,38,116,132
6520,39,125,135
6521,40,132,132
6522,41,116,117
6523,42,112,134
6524,43,121,152
6525,44,134,131
6526,45,131,129
6527,46,122,121
6528,47,129,129
6529,48,140,124
6530,49,116,124
6531,50,128,136
6532,51,143,128
6533,52,135,124
6534,53,128,131
6535,54,132,122
6536,55,124,131
6537,56,121,127
6538,57,136,133
6539,58,122,124
6540,59,141,136
6541,60,126,135
6542,61,139,146
6543,62,132,122
6544,63,122,131
6545,64,121,127
6546,65,130,125
6547,66,136,122
6548,67,113,123
6549,68,137,130
6550,69,131,134
6551,70,118,130
6552,71,132,141
6553,72,118,133
6554,73,135,117
6555,74,127,123
6556,75,131,123
6557,76,129,124
6558,77,131,131
6559,78,131,108
6560,79,121,129
6561,80,133,127
6562,81,139,119
6563,82,131,150
6564,83,119,135
6565,84,130,136
6566,85,118,114
6567,86,135,117
6568,87,121,142
6569,88,125,133
6570,89,130,125
6571,90,110,127
6572,91,128,135
6573,92,121,131
6574,93,139,133
6575,94,126,137
6576,95,136,119
6577,96,132,128
6578,97,122,133
6579,98,122,132
6580,99,126,119
6581,100,134,138
6582,101,113,139
6583,102,124,132
6584,103,126,124
6585,104,125,138
6586,105,131,135
6587,106,128,133
6588,107,130,115
6589,108,134,119
6590,109,137,126
6591,110,143,112
6592,111,140,130
6593,112,134,127
6594,113,134,123
6595,114,124,129
6596,115,119,137
6597,116,145,131
6598,117,134,124
6599,118,123,125
6600,119,138,127
6601,120,121,127
6602,121,123,114
6603,122,128,123
6604,123,128,145
6605,124,144,126
6606,125,119,134
6607,126,117,131
6608,127,114,146
6609,16,135,128
6610,17,117,114
6611,18,123,119
6612,19,134,130
6613,20,126,129
6614,21,123,138
6615,22,131,134
6616,23,125,130
6617,24,130,118
6618,25,131,136
6619,26,134,117
6620,27,122,131
6621,28,122,130
6622,29,126,113
6623,30,124,139
6624,31,123,129
6625,32,126,129
6626,33,122,137
6627,34,131,130
6628,35,134,131
6629,36,127,125
6630,37,136,127
6631,38,141,121
6632,39,125,112
6633,40,138,125
6634,41,125,131
6635,42,130,140
6636,43,134,122
6637,44,124,117
6638,45,120,133
6639,46,125,125
6640,47,124,125
6641,48,123,133
6642,49,129,138
6643,50,132,148
6644,51,131,126
6645,52,130,126
6646,53,128,136
6647,54,132,140
6648,55,132,140
6649,56,129,120
6650,57,128,125
6651,58,125,127
6652,59,122,120
6653,60,135,121
6654,61,125,122
6655,62,120,142
6656,63,133,132
6657,64,128,132
6658,65,125,139
6659,66,127,132
6660,67,132,112
6661,68,124,109
6662,69,132,121
6663,70,128,119
6664,71,135,132
6665,72,140,123
6666,73,130,137
6667,74,121,114
6668,75,124,124
6669,76,124,124
6670,77,120,144
6671,78,118,141
6672,79,145,144
6673,80,136,126
6674,81,132,133
6675,82,123,122
6676,83,121,135
6677,84,129,131
6678,85,115,130
6679,86,132,126
6680,87,123,131
6681,88,118,127
6682,89,116,111
6683,90,139,128
6684,91,123,126
6685,92,117,137
6686,93,122,129
6687,94,123,135
6688,95,119,120
6689,96,132,127
6690,97,118,127
6691,98,130,131
6692,99,139,133
6693,100,120,135
6694,101,124,131
6695,102,119,128
6696,103,115,138
6697,104,130,136
6698,105,139,123
6699,106,128,129
6700,107,123,127
6701,108,145,123
6702,109,127,133
6703,110,125,126
6704,111,127,138
6705,112,124,116
6706,113,126,130
6707,114,139,122
6708,115,130,132
6709,116,124,129
6710,117,149,123
6711,118,129,124
6712,119,127,115
6713,120,143,131
6714,121,128,120
6715,122,112,127
6716,123,145,140
6717,124,118,131
6718,125,128,127
6719,126,139,131
6720,127,144,136
6721,16,120,119
6722,17,131,122
6723,18,126,117
6724,19,133,123
6725,20,137,138
6726,21,120,116
6727,22,128,134
6728,23,128,131
6729,24,130,124
6730,25,125,129
6731,26,114,128
6732,27,132,121
6733,28,133,135
6734,29,138,125
6735,30,111,138
6736,31,142,148
6737,32,120,122
6738,33,119,125
6739,34,129,121
6740,35,126,132
6741,36,127,126
6742,37,132,120
6743,38,120,138
6744,39,129,113
6745,40,129,128
6746,41,124,128
6747,42,128,137
6748,43,131,126
6749,44,128,122
6750,45,126,134
6751,46,138,113
6752,47,151,139
6753,48,129,133
6754,49,138,125
6755,50,126,141
6756,51,129,131
6757,52,122,129
6758,53,137,126
6759,54,134,127
6760,55,130,133
6761,56,149,119
6762,57,120,128
6763,58,143,133
6764,59,135,120
6765,60,123,140
6766,61,125,128
6767,62,133,111
6768,63,148,136
6769,64,129,136
6770,65,125,117
6771,66,127,117
6772,67,127,124
6773,68,120,119
6774,69,137,123
6775,70,118,120
6776,71,132,133
6777,72,141,130
6778,73,137,123
6779,74,119,145
6780,75,113,132
6781,76,141,122
6782,77,141,129
6783,78,122,113
6784,79,134,132
6785,80,135,130
6786,81,126,142
6787,82,127,101
6788,83,124,128
6789,84,128,122
6790,85,124,140
6791,86,155,130
6792,87,134,141
6793,88,143,123
6794,89,129,124
6795,90,121,126
6796,91,123,121
6797,92,140,132
6798,93,131,140
6799,94,120,123
6800,95,123,128
6801,96,140,125
6802,97,137,114
6803,98,125,126
6804,99,117,138
6805,100,135,144
6806,101,123,143
6807,102,132,130
6808,103,142,119
6809,104,131,138
6810,105,128,119
6811,106,127,133
6812,107,132,131
6813,108,124,128
6814,109,132,138
6815,110,138,131
6816,111,133,144
6817,112,130,136
6818,113,143,136
6819,114,133,134
6820,115,121,125
6821,116,141,112
6822,117,126,126
6823,118,136,131
6824,119,135,118
6825,120,132,144
6826,121,110,118
6827,122,125,125
6828,123,127,150
6829,124,113,138
6830,125,140,125
6831,126,118,122
6832,127,121,127
6833,16,128,130
6834,17,125,139
6835,18,140,138
6836,19,130,128
6837,20,127,126
6838,21,135,126
6839,22,126,117
6840,23,136,131
6841,24,127,124
6842,25,134,116
6843,26,143,132
6844,27,117,131
6845,28,125,133
6846,29,114,129
6847,30,126,131
6848,31,143,120
6849,32,136,131
6850,33,129,125
6851,34,120,126
6852,35,125,137
6853,36,128,131
6854,37,130,131
6855,38,107,113
6856,39,127,135
6857,40,140,115
6858,41,133,150
6859,42,139,134
6860,43,116,131
6861,44,110,151
6862,45,131,122
6863,46,130,127
6864,47,114,131
6865,48,128,126
6866,49,126,140
6867,50,114,136
6868,51,130,127
6869,52,130,128
6870,53,134,132
6871,54,123,122
6872,55,123,126
6873,56,132,137
6874,57,139,137
6875,58,124,129
6876,59,124,142
6877,60,121,128
6878,61,123,123
6879,62,126,127
6880,63,121,129
6881,64,115,118
6882,65,135,142
6883,66,140,138
6884,67,132,111
6885,68,117,139
6886,69,111,136
6887,70,133,124
6888,71,134,135
6889,72,129,127
6890,73,119,147
6891,74,135,129
6892,75,137,113
6893,76,132,123
6894,77,116,123
6895,78,137,130
6896,79,127,119
6897,80,134,137
6898,81,136,123
6899,82,141,136
6900,83,135,111
6901,84,117,142
6902,85,127,129
6903,86,117,126
6904,87,135,134
6905,88,122,132
6906,89,125,125
6907,90,126,117
6908,91,141,132
6909,92,134,134
6910,93,121,133
6911,94,109,137
6912,95,120,119
6913,96,130,119
6914,97,138,121
6915,98,113,116
6916,99,130,124
6917,100,137,133
6918,101,112,132
6919,102,120,136
6920,103,138,116
6921,104,111,146
6922,105,113,140
6923,106,109,126
6924,107,130,109
6925,108,124,139
6926,109,125,127
6927,110,133,124
6928,111,123,120
6929,112,135,144
6930,113,126,133
6931,114,139,133
6932,115,138,130
6933,116,135,140
6934,117,127,112
6935,118,126,124
6936,119,121,127
6937,120,130,136
6938,121,127,123
6939,122,128,126
6940,123,135,131
6941,124,121,135
6942,125,116,118
6943,126,127,123
6944,127,111,125
6945,16,124,147
6946,17,128,127
6947,18,133,126
6948,19,128,134
6949,20,134,133
6950,21,113,122
6951,22,131,137
6952,23,121,148
6953,24,121,126
6954,25,124,118
6955,26,131,129
6956,27,132,122
6957,28,129,127
6958,29,122,125
6959,30,125,126
6960,31,129,130
6961,32,127,134
6962,33,128,141
6963,34,128,123
6964,35,128,120
6965,36,117,143
6966,37,123,124
6967,38,130,129
6968,39,124,131
6969,40,119,130
6970,41,120,118
6971,42,126,121
6972,43,129,138
6973,44,130,106
6974,45,115,110
6975,46,123,126
6976,47,123,135
6977,48,131,132
6978,49,110,131
6979,50,128,140
6980,51,126,126
6981,52,133,137
6982,53,135,132
6983,54,127,127
6984,55,127,131
6985,56,126,113
6986,57,128,121
6987,58,119,132
6988,59,131,140
6989,60,126,129
6990,61,138,123
6991,62,108,121
6992,63,138,134
6993,64,130,133
6994,65,121,131
6995,66,124,124
6996,67,136,123
6997,68,132,125
6998,69,127,132
6999,70,123,146
7000,71,125,124
7001,72,126,117
7002,73,142,126
7003,74,139,136
7004,75,146,133
7005,76,129,132
7006,77,134,124
7007,78,124,129
7008,79,137,132
7009,80,135,132
7010,81,136,123
7011,82,129,127
7012,83,124,126
7013,84,123,142
7014,85,126,131
7015,86,134,122
7016,87,117,127
7017,88,124,139
7018,89,133,124
7019,90,142,127
7020,91,128,126
7021,92,128,115
7022,93,125,122
7023,94,133,131
7024,95,129,127
7025,96,142,131
7026,97,122,119
7027,98,115,134
7028,99,115,135
7029,100,142,116
7030,101,136,122
7031,102,136,135
7032,103,120,137
7033,104,131,133
7034,105,128,123
7035,106,132,135
7036,107,135,143
7037,108,132,131
7038,109,124,127
7039,110,112,128
7040,111,124,130
7041,112,118,137
7042,113,128,133
7043,114,118,132
7044,115,135,136
7045,116,124,113
7046,117,121,125
7047,118,124,136
7048,119,139,130
7049,120,138,134
7050,121,124,133
7051,122,140,128
7052,123,117,120
7053,124,125,123
7054,125,119,124
7055,126,133,127
7056,127,130,124
7057,16,136,125
7058,17,129,135
7059,18,136,128
7060,19,110,136
7061,20,133,125
7062,21,121,126
7063,22,120,134
7064,23,138,131
7065,24,121,112
7066,25,120,136
7067,26,119,140
7068,27,139,126
7069,28,115,126
7070,29,134,130
7071,30,133,140
7072,31,123,136
7073,32,124,132
7074,33,127,129
7075,34,125,125
7076,35,124,133
7077,36,115,123
7078,37,122,120
7079,38,124,129
7080,39,118,130
7081,40,126,121
7082,41,127,127
7083,42,116,134
7084,43,127,128
7085,44,132,117
7086,45,129,120
7087,46,135,126
7088,47,124,131
7089,48,118,120
7090,49,142,131
7091,50,136,132
7092,51,136,132
7093,52,134,109
7094,53,129,127
7095,54,132,128
7096,55,123,139
7097,56,135,120
7098,57,138,139
7099,58,140,127
7100,59,129,126
7101,60,122,116
7102,61,128,126
7103,62,139,132
7104,63,136,122
7105,64,125,116
7106,65,115,144
7107,66,119,134
7108,67,126,129
7109,68,122,133
7110,69,130,133
7111,70,123,137
7112,71,129,135
7113,72,137,117
7114,73,140,120
7115,74,127,124
7116,75,130,144
7117,76,128,146
7118,77,127,131
7119,78,136,123
7120,79,118,137
7121,80,133,144
7122,81,147,126
7123,82,144,131
7124,83,122,126
7125,84,128,136
7126,85,130,139
7127,86,129,124
7128,87,118,122
7129,88,128,124
7130,89,119,123
7131,90,130,126
7132,91,130,123
7133,92,122,131
7134,93,122,129
7135,94,125,138
7136,95,124,123
7137,96,121,119
7138,97,126,127
7139,98,122,131
7140,99,120,121
7141,100,120,125
7142,101,132,111
7143,102,132,125
7144,103,127,142
7145,104,130,107
7146,105,129,119
7147,106,133,118
7148,107,121,120
7149,108,131,133
7150,109,125,109
7151,110,128,122
7152,111,131,139
7153,112,128,124
7154,113,124,123
7155,114,126,122
7156,115,122,130
7157,116,132,119
7158,117,145,127
7159,118,148,141
7160,119,132,124
7161,120,134,131
7162,121,129,132
7163,122,124,121
7164,123,131,135
7165,124,126,135
7166,125,130,128
7167,126,120,138
7168,127,121,129
7169,16,128,125
7170,17,147,129
7171,18,123,122
7172,19,137,126
7173,20,124,129
7174,21,129,134
7175,22,121,147
7176,23,144,132
7177,24,120,114
7178,25,127,127
7179,26,126,119
7180,27,129,131
7181,28,117,126
7182,29,114,133
7183,30,131,126
7184,31,131,146
7185,32,139,134
7186,33,125,133
7187,34,133,131
7188,35,127,124
7189,36,132,146
7190,37,127,122
7191,38,135,136
7192,39,126,125
7193,40,131,137
7194,41,121,123
7195,42,121,131
7196,43,127,126
7197,44,130,132
7198,45,135,134
7199,46,132,127
7200,47,121,134
7201,48,134,127
7202,49,127,119
7203,50,116,125
7204,51,131,124
7205,52,127,129
7206,53,138,132
7207,54,127,126
7208,55,126,131
7209,56,135,148
7210,57,133,124
7211,58,125,127
7212,59,136,121
7213,60,117,124
7214,61,137,120
7215,62,113,114
7216,63,133,148
7217,64,126,133
7218,65,135,129
7219,66,138,118
7220,67,135,140
7221,68,123,128
7222,69,126,124
7223,70,128,129
7224,71,122,133
7225,72,129,122
7226,73,133,130
7227,74,112,134
7228,75,130,128
7229,76,135,122
7230,77,134,143
7231,78,128,129
7232,79,149,119
7233,80,130,125
7234,81,133,133
7235,82,139,143
7236,83,146,127
7237,84,136,139
7238,85,115,130
7239,86,131,128
7240,87,137,133
7241,88,129,134
7242,89,127,139
7243,90,135,125
7244,91,123,129
7245,92,136,121
7246,93,137,136
7247,94,124,126
7248,95,132,129
7249,96,126,121
7250,97,128,123
7251,98,145,132
7252,99,129,128
7253,100,124,129
7254,101,129,129
7255,102,132,134
7256,103,132,130
7257,104,127,123
7258,105,114,139
7259,106,134,125
7260,107,131,122
7261,108,121,123
7262,109,129,143
7263,110,124,123
7264,111,136,131
7265,112,138,144
7266,113,120,126
7267,114,134,119
7268,115,133,130
7269,116,126,132
7270,117,117,127
7271,118,135,127
7272,119,126,130
7273,120,135,121
7274,121,124,135
7275,122,136,140
7276,123,125,128
7277,124,119,114
7278,125,131,135
7279,126,129,138
7280,127,120,125
7281,16,129,129
7282,17,140,127
7283,18,118,118
7284,19,120,112
7285,20,127,146
7286,21,123,127
7287,22,129,126
7288,23,134,140
7289,24,133,125
7290,25,137,121
7291,26,132,144
7292,27,126,124
7293,28,137,125
7294,29,131,131
7295,30,131,130
7296,31,128,131
7297,32,131,127
7298,33,124,125
7299,34,124,125
7300,35,131,123
7301,36,140,121
7302,37,129,121
7303,38,108,120
7304,39,135,129
7305,40,136,133
7306,41,134,130
7307,42,121,147
7308,43,121,113
7309,44,119,138
7310,45,124,134
7311,46,143,123
7312,47,124,121
7313,48,131,135
7314,49,124,132
7315,50,132,124
7316,51,117,136
7317,52,133,130
7318,53,134,140
7319,54,140,136
7320,55,129,138
7321,56,143,118
7322,57,119,130
7323,58,134,135
7324,59,141,121
7325,60,134,133
7326,61,130,134
7327,62,128,130
7328,63,114,127
7329,64,134,121
7330,65,111,106
7331,66,122,125
7332,67,125,127
7333,68,120,133
7334,69,133,117
7335,70,132,123
7336,71,121,126
7337,72,121,128
7338,73,138,136
7339,74,127,131
7340,75,126,125
7341,76,127,124
7342,77,121,128
7343,78,120,138
7344,79,130,130
7345,80,123,132
7346,81,121,121
7347,82,137,127
7348,83,130,119
7349,84,129,125
7350,85,119,128
7351,86,119,137
7352,87,128,128
7353,88,132,130
7354,89,124,131
7355,90,126,114
7356,91,112,124
7357,92,132,143
7358,93,143,117
7359,94,134,128
7360,95,120,120
7361,96,140,122
7362,97,115,130
7363,98,121,129
7364,99,135,119
7365,100,130,117
7366,101,131,121
7367,102,123,134
7368,103,118,142
7369,104,138,122
7370,105,132,120
7371,106,112,120
7372,107,128,125
7373,108,120,108
7374,109,127,128
7375,110,147,127
7376,111,112,121
7377,112,134,134
7378,113,130,131
7379,114,124,126
7380,115,133,121
7381,116,106,121
7382,117,128,118
7383,118,136,132
7384,119,133,131
7385,120,131,131
7386,121,129,133
7387,122,146,130
7388,123,115,121
7389,124,130,136
7390,125,116,119
7391,126,129,119
7392,127,126,139
7393,16,144,142
7394,17,133,116
7395,18,130,119
7396,19,135,129
7397,20,120,121
7398,21,131,125
7399,22,128,122
7400,23,137,126
7401,24,117,123
7402,25,140,140
7403,26,124,123
7404,27,128,126
7405,28,134,124
7406,29,131,132
7407,30,140,132
7408,31,123,115
7409,32,134,133
7410,33,134,139
7411,34,138,134
7412,35,136,128
7413,36,121,138
7414,37,131,142
7415,38,115,129
7416,39,127,119
7417,40,130,120
7418,41,128,143
7419,42,136,149
7420,43,128,135
7421,44,131,133
7422,45,126,141
7423,46,142,137
7424,47,140,115
7425,48,126,129
7426,49,107,133
7427,50,134,119
7428,51,131,122
7429,52,118,125
7430,53,121,138
7431,54,133,128
7432,55,131,134
7433,56,132,142
7434,57,109,135
7435,58,126,127
7436,59,120,140
7437,60,131,133
7438,61,132,115
7439,62,140,119
7440,63,115,121
7441,64,128,128
7442,65,129,147
7443,66,121,112
7444,67,115,115
7445,68,123,133
7446,69,124,134
7447,70,132,129
7448,71,123,134
7449,72,128,123
7450,73,130,131
7451,74,124,111
7452,75,122,109
7453,76,128,127
7454,77,114,141
7455,78,132,136
7456,79,135,124
7457,80,124,132
7458,81,132,119
7459,82,128,131
7460,83,129,113
7461,84,126,114
7462,85,112,132
7463,86,138,120
7464,87,134,143
7465,88,123,144
7466,89,124,127
7467,90,126,119
7468,91,138,126
7469,92,130,131
7470,93,131,114
7471,94,135,136
7472,95,116,129
7473,96,135,117
7474,97,138,133
7475,98,125,132
7476,99,129,148
7477,100,131,124
7478,101,134,139
7479,102,135,130
7480,103,128,119
7481,104,127,134
7482,105,112,135
7483,106,132,115
7484,107,122,109
7485,108,135,130
7486,109,136,122
7487,110,139,133
7488,111,131,119
7489,112,123,120
7490,113,134,114
7491,114,132,139
7492,115,127,134
7493,116,125,126
7494,117,120,127
7495,118,131,141
7496,119,125,137
7497,120,118,129
7498,121,146,117
7499,122,126,124
7500,123,146,136
7501,124,123,129
7502,125,145,133
7503,126,134,132
7504,127,132,122
7505,16,123,123
7506,17,112,117
7507,18,130,117
7508,19,141,133
7509,20,118,127
7510,21,118,142
7511,22,122,120
7512,23,120,120
7513,24,125,129
7514,25,127,129
7515,26,118,126
7516,27,133,127
7517,28,130,131
7518,29,121,139
7519,30,116,123
7520,31,125,144
7521,32,128,127
7522,33,127,114
7523,34,131,120
7524,35,128,124
7525,36,118,126
7526,37,126,125
7527,38,130,125
7528,39,124,131
7529,40,116,135
7530,41,116,138
7531,42,125,118
7532,43,132,122
7533,44,131,130
7534,45,130,124
7535,46,126,133
7536,47,138,116
7537,48,120,123
7538,49,132,133
7539,50,129,128
7540,51,116,139
7541,52,145,125
7542,53,135,125
7543,54,136,126
7544,55,141,114
7545,56,134,129
7546,57,126,131
7547,58,123,140
7548,59,139,123
7549,60,136,122
7550,61,130,123
7551,62,135,112
7552,63,131,123
7553,64,128,109
7554,65,120,136
7555,66,116,131
7556,67,130,125
7557,68,130,127
7558,69,124,129
7559,70,123,123
7560,71,138,112
7561,72,124,132
7562,73,117,119
7563,74,121,120
7564,75,142,118
7565,76,130,125
7566,77,110,129
7567,78,127,125
7568,79,134,119
7569,80,138,122
7570,81,135,140
7571,82,126,131
7572,83,113,134
7573,84,128,127
7574,85,124,117
7575,86,135,129
7576,87,119,128
7577,88,128,120
7578,89,131,144
7579,90,112,115
7580,91,126,131
7581,92,128,134
7582,93,116,130
7583,94,127,119
7584,95,115,131
7585,96,139,131
7586,97,124,131
7587,98,120,138
7588,99,123,132
7589,100,124,132
7590,101,131,120
7591,102,123,135
7592,103,130,129
7593,104,132,130
7594,105,128,119
7595,106,126,130
7596,107,137,128
7597,108,125,136
7598,109,132,117
7599,110,133,139
7600,111,128,138
7601,112,118,128
7602,113,120,130
7603,114,111,143
7604,115,127,127
7605,116,132,126
7606,117,129,135
7607,118,123,127
7608,119,119,119
7609,120,131,125
7610,121,112,127
7611,122,126,132
7612,123,122,134
7613,124,116,126
7614,125,126,121
7615,126,112,117
7616,127,129,131
7617,16,132,138
7618,17,127,124
7619,18,130,131
7620,19,137,123
7621,20,131,136
7622,21,131,136
7623,22,127,145
7624,23,130,117
7625,24,136,125
7626,25,136,130
7627,26,143,127
7628,27,133,125
7629,28,138,123
7630,29,116,127
7631,30,129,138
7632,31,129,121
7633,32,134,125
7634,33,143,136
7635,34,111,125
7636,35,126,125
7637,36,120,139
7638,37,126,128
7639,38,129,140
7640,39,140,118
7641,40,120,146
7642,41,133,124
7643,42,134,111
7644,43,129,112
7645,44,135,124
7646,45,117,133
7647,46,118,130
7648,47,127,119
7649,48,141,125
7650,49,148,130
7651,50,125,128
7652,51,140,123
7653,52,131,135
7654,53,127,133
7655,54,131,136
7656,55,129,121
7657,56,134,140
7658,57,135,121
7659,58,126,120
7660,59,127,139
7661,60,129,135
7662,61,126,123
7663,62,130,122
7664,63,107,129
7665,64,117,116
7666,65,131,127
7667,66,124,130
7668,67,133,130
7669,68,125,122
7670,69,122,125
7671,70,127,136
7672,71,130,124
7673,72,138,142
7674,73,128,131
7675,74,137,137
7676,75,138,122
7677,76,124,124
7678,77,142,118
7679,78,127,128
7680,79,105,134
7681,80,129,128
7682,81,126,124
7683,82,124,127
7684,83,128,133
7685,84,125,133
7686,85,145,127
7687,86,131,137
7688,87,132,123
7689,88,134,126
7690,89,123,125
7691,90,142,146
7692,91,110,127
7693,92,131,130
7694,93,133,127
7695,94,125,131
7696,95,115,123
7697,96,120,132
7698,97,109,126
7699,98,132,118
7700,99,133,126
7701,100,132,128
7702,101,123,127
7703,102,125,136
7704,103,121,132
7705,104,138,119
7706,105,124,124
7707,106,133,135
7708,107,119,122
7709,108,122,127
7710,109,129,141
7711,110,122,130
7712,111,144,124
7713,112,126,126
7714,113,138,142
7715,114,135,115
7716,115,126,104
7717,116,127,130
7718,117,138,122
7719,118,124,137
7720,119,114,136
7721,120,139,130
7722,121,128,122
7723,122,136,129
7724,123,117,131
7725,124,124,129
7726,125,126,139
7727,126,124,120
7728,127,136,137
7729,16,129,135
7730,17,120,120
7731,18,135,129
7732,19,144,124
7733,20,121,134
7734,21,123,133
7735,22,132,128
7736,23,144,125
7737,24,122,128
7738,25,131,131
7739,26,122,129
7740,27,129,141
7741,28,137,123
7742,29,138,130
7743,30,127,134
7744,31,137,133
7745,32,138,116
7746,33,123,141
7747,34,130,124
7748,35,128,125
7749,36,125,137
7750,37,128,123
7751,38,135,127
7752,39,136,117
7753,40,124,124
7754,41,131,137
7755,42,125,122
7756,43,134,134
7757,44,133,137
7758,45,137,116
7759,46,122,129
7760,47,137,117
7761,48,114,133
7762,49,131,132
7763,50,132,129
7764,51,123,124
7765,52,114,131
7766,53,135,114
7767,54,133,124
7768,55,118,119
7769,56,130,126
7770,57,140,128
7771,58,137,133
7772,59,126,114
7773,60,114,119
7774,61,137,122
7775,62,116,131
7776,63,130,130
7777,64,131,131
7778,65,127,122
7779,66,136,140
7780,67,128,125
7781,68,133,135
7782,69,130,130
7783,70,128,127
7784,71,135,128
7785,72,129,119
7786,73,122,137
7787,74,126,114
7788,75,129,121
7789,76,134,141
7790,77,125,153
7791,78,137,125
7792,79,124,134
7793,80,138,120
7794,81,127,123
7795,82,116,119
7796,83,126,129
7797,84,133,113
7798,85,125,115
7799,86,132,131
7800,87,123,135
7801,88,109,126
7802,89,125,120
7803,90,126,127
7804,91,117,139
7805,92,131,143
7806,93,138,119
7807,94,139,138
7808,95,143,120
7809,96,116,132
7810,97,138,128
7811,98,129,121
7812,99,143,134
7813,100,123,137
7814,101,128,138
7815,102,123,131
7816,103,136,128
7817,104,139,122
7818,105,131,125
7819,106,125,130
7820,107,122,129
7821,108,139,135
7822,109,145,124
7823,110,127,118
7824,111,119,129
7825,112,121,134
7826,113,137,132
7827,114,129,130
7828,115,117,126
7829,116,138,129
7830,117,133,136
7831,118,136,131
7832,119,130,122
7833,120,125,132
7834,121,128,126
7835,122,130,126
7836,123,131,141
7837,124,124,123
7838,125,135,132
7839,126,130,130
7840,127,127,133
7841,16,124,125
7842,17,129,141
7843,18,126,129
7844,19,135,113
7845,20,128,133
7846,21,123,132
7847,22,120,113
7848,23,132,124
7849,24,131,114
7850,25,127,126
7851,26,131,132
7852,27,120,130
7853,28,130,135
7854,29,128,130
7855,30,130,128
